x,y,fid,objectid,tfm_id,tfm_desc,tfm_typ_de,movement_t,site_desc,road_nbr,declared_r,local_road,data_src_c,data_sourc,time_categ,year_since,last_year,aadt_allve,aadt_truck,per_trucks,road_name,road_avg_aadt,efficiency_index,vs_average_pct
144.89946350878748,-37.734844961302514,42160,42631,41155,TULLAMARINE FWY INBOUND OFFRAMP TO BULLA RD,INTERSECTION,Off Ramp,SVO_Map_LTD:690||SITE DESC: TULLAMARINE FWY INBOUND OFFRAMP TO BULLA RD,7921,2810R 5824F,TULLAMARINE IN-BULLA RAMP OF,INDET,Freeway Data Station,Greater than 10 Years,11,2005,19000,0,0.0,2810R 5824F,10285.714285714286,1.85,85.0
144.89186122010986,-37.72502039933609,17126,17848,18140,TULLAMARINE FWY ON RAMP S BD FROM ENGLISH ST,UNDEFINED,On Ramp,TULLAMARINE FWY ON RAMP FROM ENGLISH ST,7549,2810R ENGLISH STREETB,TULLAMARINE IN-ENGLISH RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,9200,0,0.0,2810R ENGLISH STREETB,5066.666666666667,1.82,82.0
144.89188656207503,-37.723711503002974,17714,17503,38202,TULLAMARINE FWY INBOUND OFFRAMP TO ENGLISH ST,INTERSECTION,Off Ramp,SVO_Map_LTD:687||SITE DESC: TULLAMARINE FWY INBOUND OFFRAMP TO ENGLISH ST,7549,2810R ENGLISH STREETB,TULLAMARINE IN-ENGLISH RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,6000,0,0.0,2810R ENGLISH STREETB,5066.666666666667,1.18,18.0
144.89181089608965,-37.72560880329189,36042,36115,6169,TULLAMARINE FWY OFFRAMP N OF ENGLISH ST,INTERSECTION,All Moves,TULLAMARINE FWY/ENGLISH ST/MATTHEWS AVE/HOOD ST,7549,2810R ENGLISH STREETB,TULLAMARINE IN-ENGLISH RAMP OF,SCATS,Scats,Greater than 10 Years,0,0,0,0,0.0,2810R ENGLISH STREETB,5066.666666666667,0.0,-100.0
144.9508652126135,-37.827252776958936,8337,8970,20415,WEST GATE FWY OFF RAMP W BD TO MONTAGUE ST,INTERSECTION,Off Ramp,WEST GATE FWY OFF RAMP TO MONTAGUE ST,7263,2820F 2120B,WEST GATE OUT-MONTAGUE RAMP OF,APARX,Classification,Greater than 10 Years,20,1996,9400,0,0.0,2820F 2120B,9400.0,1.0,0.0
144.82524959737273,-37.82583200422375,52913,52889,43618,WEST GATE FWY BTWN PRINCES HWY & GRIEVE PDE OUTBOUND,INTERSECTION,All Moves,SVO_Map_LTD:339||SITE DESC: SEF/BLACKBURN RD EAST,7262,2820F 2900F,WEST GATE OUT-WESTERN RING OUT RAMP,INDET,Freeway Data Station,Between 2 and 5 Years,3,2013,84000,0,0.0,2820F 2900F,25333.333333333332,3.32,232.0
144.81967530261383,-37.82694548708978,1440,1209,2468,WESTERN RING RD NW BD ONRAMP FROM WESTGATE FWY,MIDBLOCK,On Ramp,WESTERN RING RD NONRAMP FROM WESTGATE FWY,7262,2820F 2900F,WEST GATE OUT-WESTERN RING OUT RAMP,APARX,Classification,Between 5 and 10 Years,8,2008,35000,5300,0.15,2820F 2900F,25333.333333333332,1.38,38.0
144.81967530261383,-37.82694548708978,42166,42828,38827,WEST GATE FWY OUTBOUND OFFRAMP TO WESTERN RING ROAD,INTERSECTION,Off Ramp,SVO_Map_LTD:876||SITE DESC: WEST GATE FWY OUTBOUND OFFRAMP TO WESTERN RING ROAD,7262,2820F 2900F,WEST GATE OUT-WESTERN RING OUT RAMP,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,33000,0,0.0,2820F 2900F,25333.333333333332,1.3,30.0
144.83138538426303,-37.8258914534559,20258,20484,21440,WEST GATE FWY E BD W OF GRIEVE PDE,UNDEFINED,All Moves,WEST GATE FWY W OF GRIEVE PDE,7261,2820F 5446B,WEST GATE OUT-GRIEVE RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,25000,0,0.0,2820F 5446B,12783.333333333334,1.96,96.0
144.83138538426303,-37.8258914534559,9140,9335,29704,WEST GATE FWY W BD W OF GRIEVE PDE,UNDEFINED,All Moves,WEST GATE FWY W OF GRIEVE PDE,7261,2820F 5446B,WEST GATE OUT-GRIEVE RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,21000,0,0.0,2820F 5446B,12783.333333333334,1.64,64.0
144.83138538426303,-37.8258914534559,8327,8965,18512,WEST GATE FWY OFF RAMP W BD TO GRIEVE PDE,UNDEFINED,Off Ramp,WEST GATE FWY OFF RAMP TO GRIEVE PDE,7261,2820F 5446B,WEST GATE OUT-GRIEVE RAMP OF,APARX,Classification,Greater than 10 Years,26,1990,20000,0,0.0,2820F 5446B,12783.333333333334,1.56,56.0
144.91920486225513,-37.83117358184881,45714,45101,39115,WGF/SERVICE CTR INBOUND,INTERSECTION,All Moves,SVO_Map_LTD:466||SITE DESC: MONASH FWY - IB MIDBLOCK BETWEEN STUD RD AND HEATHERTON RD AT DANDENONG CREEK -,7264,2820F 5495B,WEST GATE OUT-TODD RAMP OF,INDET,Freeway Data Station,Greater than 10 Years,18,1998,56000,0,0.0,2820F 5495B,15876.206896551725,3.53,253.0
144.91983398028785,-37.83024489422057,17148,17353,18945,WEST GATE FWY EB E OF WILLIAMSTOWN RD,UNDEFINED,All Moves,WEST GATE FWY E OF WILLIAMSTOWN RD,7264,2820F 5495B,WEST GATE OUT-WEST GATE OUT RAMP,APARX,Classification,Greater than 10 Years,25,1991,54000,0,0.0,2820F 5495B,15876.206896551725,3.4,240.0
144.91983398028785,-37.83024489422057,21278,21352,19840,WEST GATE FWY W BD W OF GRAHAM ST I/C,UNDEFINED,All Moves,WEST GATE FWY W OF GRAHAM ST I/C,7264,2820F 5495B,WEST GATE OUT-WEST GATE OUT RAMP,APARX,Classification,Greater than 10 Years,25,1991,51000,0,0.0,2820F 5495B,15876.206896551725,3.21,221.0
144.88189019973788,-37.826006777667445,33763,33593,31140,WEST GATE FWY WB E OF WILLIAMSTOWN RD,UNDEFINED,All Moves,WEST GATE FWY E OF WILLIAMSTOWN RD,7260,2820F 5822B,WEST GATE OUT-MELBOURNE RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,54000,0,0.0,2820F 5822B,22088.88888888889,2.44,144.0
144.88189019973788,-37.826006777667445,20274,20791,20419,WEST GATE FWY EB W OF WILLIAMSTOWN RD,UNDEFINED,All Moves,WEST GATE FWY W OF WILLIAMSTOWN RD,7260,2820F 5822B,WEST GATE OUT-MELBOURNE RAMP OF,APARX,Classification,Greater than 10 Years,25,1991,42000,0,0.0,2820F 5822B,22088.88888888889,1.9,90.0
144.88399738085351,-37.825694617888246,3537,3745,3793,WEST GATE FWY OFF RAMP W BD TO WILLIAMSTOWN RD,MIDBLOCK,All Moves,WEST GATE FWY OFF RAMP TO WILLIAMSTOWN RD,7260,2820F 5822B,WEST GATE OUT-MELBOURNE RAMP OF,APARX,Classification,Between 2 and 5 Years,3,2013,20000,2000,0.1,2820F 5822B,22088.88888888889,0.91,-9.0
144.85036258873816,-37.82521264378402,44971,44990,38626,WEST GATE FWY OFF RAMP E OF MILLERS RD,INTERSECTION,Off Ramp,MILLERS RD & WEST GATE FWY RAMPS,7259,2820F 5834B,WEST GATE OUT-MILLERS RAMP OF,TMVMT,Manual,Greater than 10 Years,19,1997,8900,1200,0.14,2820F 5834B,7600.0,1.17,17.0
144.85224549139804,-37.825035740410094,57772,57079,51394,WEST GATE FWY OUTBOUND OFFRAMP TO MILLERS RD,INTERSECTION,Off Ramp,SVO_Map_LTD:873||SITE DESC: WEST GATE FWY OUTBOUND OFFRAMP TO MILLERS RD,7259,2820F 5834B,WEST GATE OUT-MILLERS RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,6300,0,0.0,2820F 5834B,7600.0,0.83,-17.0
144.9423522971944,-37.825597024954895,45378,45889,31748,Westgate Fwy Mainline EB nr Gittus St,INTERSECTION,,SVO_Map_LTD:499||SITE DESC: WRR/BTWN RAMPS AT AIRPORT CONNECTION RD,7926,2820R 2120B,WEST GATE IN-MONTAGUE RAMP OF,INDET,Freeway Data Station,Greater than 10 Years,0,0,0,0,0.0,2820R 2120B,0.0,,
144.9476862160041,-37.825962643488246,31085,31324,7665,MONTAGUE ST N OF WEST GATE FWY,INTERSECTION,All Moves,MONTAGUE ST & WEST GATE FWY,7554,2820R 2510F,WEST GATE IN-KINGS RAMP OF,TMVMT,Manual,Greater than 10 Years,17,1999,44000,4100,0.09,2820R 2510F,15475.0,2.84,184.0
144.9477002998335,-37.82596469489605,6408,6004,3970,MONTAGUE ST N OF WEST GATE FWY,INTERSECTION,All Moves,MONTAGUE ST/WEST GATE FWY,7554,2820R 2510F,WEST GATE IN-KINGS RAMP OF,SCATS,Scats,Greater than 10 Years,11,2005,34000,0,0.0,2820R 2510F,15475.0,2.2,120.0
144.96391359264513,-37.82691530893931,9602,9652,34915,KINGS WAY NWBD NW OF WEST GATE FWY ON-RAMP,INTERSECTION,All Moves,KINGSWAY SSE OF WEST GATE FWY ON-RAMP,7554,2820R 2510F,WEST GATE IN-KINGS RAMP OF,TMVMT,Manual,Greater than 10 Years,23,1993,29000,1300,0.04,2820R 2510F,15475.0,1.87,87.0
144.87829100507824,-37.82475224136502,8228,8225,6008,WEST GATE FWY OFF RAMP E BD TO WILLIAMSTOWN RD,MIDBLOCK,All Moves,WEST GATE FWY OFF RAMP TO WILLIAMSTOWN RD,7553,2820R 5822B,WEST GATE IN-WILLIAMSTOWN RAMP OF,APARX,Classification,Between 2 and 5 Years,3,2013,11000,1400,0.13,2820R 5822B,7000.0,1.57,57.0
144.87829100507824,-37.82475224136502,42454,42916,37926,WEST GATE FWY INBOUND OFFRAMP TO WILLIAMSTOWN RD,INTERSECTION,Off Ramp,SVO_Map_LTD:696||SITE DESC: WEST GATE FWY INBOUND OFFRAMP TO WILLIAMSTOWN RD,7553,2820R 5822B,WEST GATE IN-WILLIAMSTOWN RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,10000,0,0.0,2820R 5822B,7000.0,1.43,43.0
144.88031149550778,-37.82481439710257,35827,35669,12274,WEST GATE FWY 30M BEFORE WILLIAMSTOWN RD,INTERSECTION,Scheduled PubTpt Bus flow,WEST GATE FWY 30M BEFORE WILLIAMSTOWN RD,7553,2820R 5822B,WEST GATE IN-WILLIAMSTOWN RAMP OF,PUBTT,Other,Greater than 10 Years,0,0,0,0,0.0,2820R 5822B,7000.0,0.0,-100.0
144.84535159449143,-37.82467763802381,51413,51709,54301,WEST GATE FWY INBOUND OFFRAMP TO MILLERS RD,INTERSECTION,Off Ramp,SVO_Map_LTD:694||SITE DESC: WEST GATE FWY INBOUND OFFRAMP TO MILLERS RD,7551,2820R 5834B,WEST GATE IN-MILLERS RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,8600,0,0.0,2820R 5834B,8600.0,1.0,0.0
144.9170237715675,-37.83068566293889,8703,8531,6006,WEST GATE FWY OFF RAMP NEBD TO COOK ST,MIDBLOCK,All Moves,WEST GATE FWY OFF RAMP NTO COOK ST,7555,2820R 5986B,WEST GATE IN-WEST GATE IN RAMP,APARX,Classification,Between 2 and 5 Years,3,2013,21000,2500,0.12,2820R 5986B,11588.888888888889,1.81,81.0
144.91703211530685,-37.83068051499615,7340,7842,5706,WEST GATE FWY NBD OFF RAMP TO COOK ST,INTERSECTION,All Moves,WEST GATE FWY OFF RAMP TO COOK ST,7555,2820R 5986B,WEST GATE IN-WEST GATE IN RAMP,MOTSV,Manual,Between 2 and 5 Years,5,2011,19000,2000,0.11,2820R 5986B,11588.888888888889,1.64,64.0
144.91703217214538,-37.83068047899551,11067,11433,9683,WEST GATE FREEWAY OFF RAMP NE BD TO COOK ST (BEFORE SERVICE CENTRE ENTRANCE),INTERSECTION,Off Ramp,WEST GATE FREEWAY OFF RAMP NTO COOK ST (BEFORE SERVICE CENTRE ENTRANCE),7555,2820R 5986B,WEST GATE IN-WEST GATE IN RAMP,MOTSV,Manual,Between 5 and 10 Years,8,2008,19000,2400,0.12,2820R 5986B,11588.888888888889,1.64,64.0
144.99391229499915,-37.7945913027785,55362,55594,48237,EASTERN FWY OUTBOUND ONRAMP FROM HODDLE ST,INTERSECTION,On Ramp,SVO_Map_LTD:815||SITE DESC: EASTERN FWY OUTBOUND ONRAMP FROM HODDLE ST,8002,2830F 2080B,ALEXANDRA PARADE,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,4200,0,0.0,2830F 2080B,1630.0,2.58,158.0
144.99175440423116,-37.7943447111522,21126,21316,21081,ALEXANDRA PDE E BD E OF ALEXANDRA ST (SERVICE RD),INTERSECTION,All Moves,ALEXANDRA PDE E OF ALEXANDRA ST (SERVICE RD),8002,2830F 2080B,ALEXANDRA PARADE,APARX,Classification,Greater than 10 Years,22,1994,690,0,0.0,2830F 2080B,1630.0,0.42,-58.0
144.99391229499915,-37.7945913027785,27219,27810,24532,EASTERN FWY ONRAMPS FROM HODDLE ST DEPARTURE,INTERSECTION,On Ramp,HODDLE ST N OF EASTERN FWY RAMPS DEPARTURE,8002,2830F 2080B,ALEXANDRA PARADE,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0.0,2830F 2080B,1630.0,0.0,-100.0
145.0764257260151,-37.780566033944645,52601,52128,50786,EASTERN FWY E BD OFF RAMP W of BULLEEN RD,INTERSECTION,Off Ramp,BULLEEN RD & EASTERN FWY E BD OFFRAMP & THOMPSONS RD,7270,2830F 2320B,EASTERN OUT-BULLEEN RAMP OF,TMVMT,Manual,Greater than 10 Years,18,1998,12000,340,0.03,2830F 2320B,4600.0,2.61,161.0
145.0781826319542,-37.7797628611722,50767,50321,54486,EASTERN FWY OFFRAMP W OF BULLEEN RD,INTERSECTION,All Moves,EASTERN FWY/BULLEEN RD/THOMPSONS RD,7270,2830F 2320B,EASTERN OUT-BULLEEN RAMP OF,SCATS,Scats,Between 5 and 10 Years,7,2009,10000,0,0.0,2830F 2320B,4600.0,2.17,117.0
145.07611494346824,-37.78073174838691,38034,38715,35768,(BIKE PATH)GARDNERS CREEK TRAIL NO.2 2WAY ADJ ESTELLA ST,UNDEFINED,Bicycle path,GARDINERS CREEK TRAIL NO. 2,7270,2830F 2320B,EASTERN OUT-BULLEEN RAMP OF,ACBYC,Bicycle,Between 2 and 5 Years,3,2013,1000,0,0.0,2830F 2320B,4600.0,0.22,-78.0
145.15945250959282,-37.80082376677376,30368,30087,57039,EASTERN_FWY_OFFRMP W of BLACKBURN_RD,INTERSECTION,Off Ramp,EASTERN FWY/BLACKBURN RD/SURREY RD,7268,2830F 5307B,EASTERN OUT-BLACKBURN RAMP OF,SCATS,Scats,Between 5 and 10 Years,8,2008,12000,0,0.0,2830F 5307B,10700.0,1.12,12.0
145.157267500515,-37.80066641504872,51777,51524,52612,EASTERN FWY OUTBOUND OFFRAMP TO BLACKBURN RD,INTERSECTION,Off Ramp,SVO_Map_LTD:827||SITE DESC: EASTERN FWY OUTBOUND OFFRAMP TO BLACKBURN RD,7268,2830F 5307B,EASTERN OUT-BLACKBURN RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,11000,0,0.0,2830F 5307B,10700.0,1.03,3.0
145.15824230525473,-37.80070394885594,14604,14938,31934,EASTERN FWY EB OFFRAMP TO BLACKBURN RD,MIDBLOCK,Off Ramp,EASTERN FWY BTW MIDDLEBOROUGH RD & BLACKBURN RD,7268,2830F 5307B,EASTERN OUT-BLACKBURN RAMP OF,APCLM,Permanent Classification,Greater than 10 Years,18,1998,9100,280,0.03,2830F 5307B,10700.0,0.85,-15.0
145.13947389531407,-37.797804013419736,52445,52310,46935,EASTERN FWY OUTBOUND OFFRAMP TO MIDDLEBOROUGH RD,INTERSECTION,Off Ramp,SVO_Map_LTD:825||SITE DESC: EASTERN FWY OUTBOUND OFFRAMP TO MIDDLEBOROUGH RD,7272,2830F 5803B,EASTERN OUT-MIDDLEBOROUGH RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,11000,0,0.0,2830F 5803B,9466.666666666666,1.16,16.0
145.14132210237895,-37.79781667222085,8357,8275,24343,EASTERN FWY EB OFFRAMP TO MIDDLEBOROUGH RD,MIDBLOCK,Off Ramp,EASTERN FWY BTW MIDDLEBOROUGH RD & STATION ST,7272,2830F 5803B,EASTERN OUT-MIDDLEBOROUGH RAMP OF,IDCLS,Freeway Data Station,Greater than 10 Years,18,1998,9000,280,0.03,2830F 5803B,9466.666666666666,0.95,-5.0
145.1418454983773,-37.79779540337084,19911,19769,44714,EASTERN_FWY_OFFRAMP W of MIDDLEBOROUGH_RD,INTERSECTION,Off Ramp,EASTERN FWY/MIDDLEBOROUGH RD/WETHERBY RD,7272,2830F 5803B,EASTERN OUT-MIDDLEBOROUGH RAMP OF,SCATS,Scats,Greater than 10 Years,18,1998,8400,0,0.0,2830F 5803B,9466.666666666666,0.89,-11.0
145.10051250289598,-37.78558510263422,6438,6211,22656,EFWY/DONCASTER RD WEST OUTBOUND,INTERSECTION,All Moves,SVO_Map_LTD:33||SITE DESC: EFWY/BETWEEN BURKE RD & BULLEEN RD,7266,2830F 5805B,EASTERN OUT-DONCASTER RAMP OF,INDET,Freeway Data Station,Greater than 10 Years,18,1998,60000,0,0.0,2830F 5805B,17660.0,3.4,240.0
145.10229353760954,-37.78726046726284,19110,19317,19969,EASTERN FWY EB OFFRAMP TO DONCASTER RD,MIDBLOCK,Off Ramp,EASTERN FWY BTW BULLEEN RD & DONCASTER RD,7266,2830F 5805B,EASTERN OUT-DONCASTER RAMP OF,IDCLS,Freeway Data Station,Greater than 10 Years,18,1998,10000,0,0.0,2830F 5805B,17660.0,0.57,-43.0
145.10362060527277,-37.78811060691698,27722,27783,52729,EASTERN FWY SE BD OFFRAMP NW OF DONCASTER RD,INTERSECTION,Off Ramp,DONCASTER RD & EASTERN FWY SE BD RAMPS & HIGH ST,7266,2830F 5805B,EASTERN OUT-DONCASTER RAMP OF,TMVMT,Manual,Greater than 10 Years,18,1998,9200,230,0.03,2830F 5805B,17660.0,0.52,-48.0
145.02380599170095,-37.79094827585037,52937,52593,38821,EASTERN FWY OUTBOUND OFFRAMP TO CHANDLER HWY,INTERSECTION,Off Ramp,SVO_Map_LTD:816||SITE DESC: EASTERN FWY OUTBOUND OFFRAMP TO CHANDLER HWY,7267,2830F 5859R,EASTERN OUT-CHANDLER RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,7700,0,0.0,2830F 5859R,6450.0,1.19,19.0
145.02539629933443,-37.790516995186906,27483,27636,53513,OFFRAMP EASTERN FWY SW OF CHANDLER HWY,INTERSECTION,Left Missing,CHANDLER HWY/EASTERN FWY (E BD OFFRAMP),7267,2830F 5859R,EASTERN OUT-CHANDLER RAMP OF,SCATS,Scats,Greater than 10 Years,18,1998,5200,0,0.0,2830F 5859R,6450.0,0.81,-19.0
145.05983855031235,-37.78501534787152,22491,22544,50045,EASTERN FWY OUTBOUND OFFRAMP TO BURKE RD,INTERSECTION,Off Ramp,SVO_Map_LTD:818||SITE DESC: EASTERN FWY OUTBOUND OFFRAMP TO BURKE RD,7265,2830F 5874B,EASTERN OUT-BURKE RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,10000,0,0.0,2830F 5874B,8150.0,1.23,23.0
145.06202967231215,-37.78416892914629,45961,45089,45757,EASTERN FWY RAMPS W BD W OF BURKE RD,INTERSECTION,Ramp (other),BURKE RD N OF EASTERN FWY RAMPS,7265,2830F 5874B,EASTERN OUT-BURKE RAMP OF,TMVMT,Manual,Greater than 10 Years,18,1998,10000,170,0.02,2830F 5874B,8150.0,1.23,23.0
145.06202967231215,-37.78416892914629,9201,9848,32724,EASTERN FWY OFF RAMP W OF BURKE RD,INTERSECTION,Off Ramp,BURKE ROAD & EASTERN FWY RAMP,7265,2830F 5874B,EASTERN OUT-BURKE RAMP OF,TMVMT,Manual,Greater than 10 Years,18,1998,9700,180,0.02,2830F 5874B,8150.0,1.19,19.0
145.1160795101567,-37.795155312655794,43388,43114,41151,EASTERN FWY OUTBOUND OFFRAMP TO ELGAR RD,INTERSECTION,Off Ramp,SVO_Map_LTD:823||SITE DESC: EASTERN FWY OUTBOUND OFFRAMP TO ELGAR RD,7271,2830F 5899B,EASTERN OUT-ELGAR RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,9,2007,9700,0,0.0,2830F 5899B,6166.666666666667,1.57,57.0
145.1183177083387,-37.79556737542984,26809,26743,53819,EASTERN FWY OFFRAMP W OF ELGAR RD,INTERSECTION,All Moves,ELGAR RD/EASTERN FWY/SARGENT ST,7271,2830F 5899B,EASTERN OUT-ELGAR RAMP OF,SCATS,Scats,Greater than 10 Years,13,2003,8800,0,0.0,2830F 5899B,6166.666666666667,1.43,43.0
145.1160795101567,-37.795155312655794,24646,24111,24067,EASTERN FWY EB OFFRAMP TO ELGAR RD,MIDBLOCK,Off Ramp,EASTERN FWY BTW DONCASTER RD & ELGAR RD,7271,2830F 5899B,EASTERN OUT-ELGAR RAMP OF,APCLM,Permanent Classification,Greater than 10 Years,0,0,0,0,0.0,2830F 5899B,6166.666666666667,0.0,-100.0
145.17782100250048,-37.80346154272,30595,30667,56729,EASTERN_FWY OFFRAMP RAMP W OF SPRINGVALE_RD,INTERSECTION,Off Ramp,EASTERN FWY/SPRINGVALE RD/EASTLINK,7269,2830F 5929B,EASTERN OUT-SPRINGVALE RAMP OF,SCATS,Scats,Between 5 and 10 Years,8,2008,25000,0,0.0,2830F 5929B,19033.333333333332,1.31,31.0
145.1705296212532,-37.80354892039077,42583,42419,31931,EASTERN FWY WB ONRAMP FROM SPRINGVALE RD SOUTH,MIDBLOCK,On Ramp,EASTERN FWY BTW BLACKBURN RD & SPRINGVALE RD,7269,2830F 5929B,EASTERN OUT-SPRINGVALE RAMP OF,IDCLS,Freeway Data Station,Greater than 10 Years,18,1998,24000,1600,0.07,2830F 5929B,19033.333333333332,1.26,26.0
145.1705296212532,-37.80354892039077,12394,12899,19827,EASTERN FWY WB ONRAMP LOOP FROM SPRINGVALE RD NORTH,MIDBLOCK,Ramp (other),EASTERN FWY BTW BLACKBURN RD & SPRINGVALE RD,7269,2830F 5929B,EASTERN OUT-SPRINGVALE RAMP OF,IDCLS,Freeway Data Station,Greater than 10 Years,18,1998,8100,130,0.02,2830F 5929B,19033.333333333332,0.43,-57.0
144.99400409325057,-37.79590025161486,34519,34720,35993,EASTERN FWY OFFRAMP TO HODDLE ST,INTERSECTION,All Moves,HODDLE ST/EASTERN FWY/ALEXANDRA PDE,7559,2830R 2080B,EASTERN IN-HODDLE RAMP OF,SCATS,Scats,Less than 2 Years,0,2016,28000,0,0.0,2830R 2080B,17000.0,1.65,65.0
144.99900819277806,-37.7957916272856,41510,41734,36067,EASTERN FWY INBOUND OFFRAMP TO HODDLE ST,INTERSECTION,Off Ramp,SVO_Map_LTD:646||SITE DESC: EASTERN FWY INBOUND OFFRAMP TO HODDLE ST,7559,2830R 2080B,EASTERN IN-HODDLE RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,27000,0,0.0,2830R 2080B,17000.0,1.59,59.0
144.99409000285587,-37.79588651545853,25662,25129,27745,EASTERN FWY RAMPS EA of HODDLE ST,INTERSECTION,Off Ramp,EASTERN FWY RAMPS & HODDLE ST,7559,2830R 2080B,EASTERN IN-HODDLE RAMP OF,TMVMT,Manual,Greater than 10 Years,30,1986,20000,680,0.03,2830R 2080B,17000.0,1.18,18.0
145.07982335377463,-37.78024503209642,18666,18742,19319,EASTERN FWY OFF RAMP E BD W OF BULLEEN RD,UNDEFINED,Off Ramp,EASTERN FWY OFF RAMP W OF BULLEEN RD,7556,2830R 2320B,EASTERN IN-BULLEEN RAMP OF,APARX,Classification,Greater than 10 Years,26,1990,19000,0,0.0,2830R 2320B,8422.222222222223,2.26,126.0
145.07982335377463,-37.78024503209642,20223,20779,21049,EASTERN FWY ON RAMP W BD W OF BULLEEN RD,INTERSECTION,On Ramp,EASTERN FWY ON RAMP W OF BULLEEN RD,7556,2830R 2320B,EASTERN IN-BULLEEN RAMP OF,APARX,Classification,Greater than 10 Years,26,1990,18000,0,0.0,2830R 2320B,8422.222222222223,2.14,114.0
145.07912768946716,-37.78057977940222,43838,43096,36896,EASTERN FWY OFFRAMP E OF BULLEEN RD,INTERSECTION,All Moves,EASTERN FWY/BULLEEN RD/THOMPSONS RD,7556,2830R 2320B,EASTERN IN-BULLEEN RAMP OF,SCATS,Scats,Between 5 and 10 Years,7,2009,16000,0,0.0,2830R 2320B,8422.222222222223,1.9,90.0
145.12939989798616,-37.79741364900726,51423,51406,48235,EASTERN FWY INBOUND OFFRAMP TO STATION ST,INTERSECTION,Off Ramp,SVO_Map_LTD:637||SITE DESC: EASTERN FWY INBOUND OFFRAMP TO STATION ST,7560,2830R 5320B,EASTERN IN-STATION RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,6700,0,0.0,2830R 5320B,5633.333333333333,1.19,19.0
145.1277971943019,-37.79760276827044,10659,10037,33834,EASTERN FWY OFFRAMP E OF STATION ST,INTERSECTION,All Moves,TRAM RD/EASTERN FWY,7560,2830R 5320B,EASTERN IN-STATION RAMP OF,SCATS,Scats,Between 5 and 10 Years,9,2007,6500,0,0.0,2830R 5320B,5633.333333333333,1.15,15.0
145.12954410041417,-37.79741167334529,7366,7102,22192,EASTERN FWY WB OFFRAMP TO STATION ST,MIDBLOCK,Off Ramp,EASTERN FWY BTW MIDDLEBOROUGH RD & STATION ST,7560,2830R 5320B,EASTERN IN-STATION RAMP OF,IDCLS,Freeway Data Station,Greater than 10 Years,18,1998,3700,80,0.02,2830R 5320B,5633.333333333333,0.66,-34.0
145.1448461101964,-37.79919416101424,54272,54641,52610,EASTERN FWY INBOUND OFFRAMP TO MIDDLEBOROUGH RD,INTERSECTION,Off Ramp,SVO_Map_LTD:635||SITE DESC: EASTERN FWY INBOUND OFFRAMP TO MIDDLEBOROUGH RD,7561,2830R 5803B,EASTERN IN-MIDDLEBOROUGH RAMP OF,INDET,Freeway Data Station,Greater than 10 Years,11,2005,2600,0,0.0,2830R 5803B,1800.0,1.44,44.0
145.1431934076193,-37.79886655511512,19555,19058,21165,EASTERN FWY WB OFFRAMP TO MIDDLEBOROUGH RD,MIDBLOCK,Off Ramp,EASTERN FWY BTW MIDDLEBOROUGH RD & BLACKBURN RD,7561,2830R 5803B,EASTERN IN-MIDDLEBOROUGH RAMP OF,APCLM,Permanent Classification,Greater than 10 Years,18,1998,1000,20,0.02,2830R 5803B,1800.0,0.56,-44.0
145.10388365792193,-37.79000584288845,49780,49166,50272,EASTERN FWY NW of HIGH ST,INTERSECTION,All Moves,DONCASTER RD & EASTERN FWY & HIGH ST,7557,2830R 5805B,EASTERN IN-DONCASTER RAMP OF,TMVMT,Manual,Greater than 10 Years,30,1986,23000,1300,0.06,2830R 5805B,7785.714285714285,2.95,195.0
145.102356214551,-37.7888829787441,43219,43206,39269,EASTERN FWY INBOUND ONRAMP FROM DONCASTER RD,INTERSECTION,On Ramp,SVO_Map_LTD:642||SITE DESC: EASTERN FWY INBOUND ONRAMP FROM DONCASTER RD,7557,2830R 5805B,EASTERN IN-DONCASTER RAMP OF,INDET,Freeway Data Station,Between 5 and 10 Years,10,2006,9100,0,0.0,2830R 5805B,7785.714285714285,1.17,17.0
145.10268903631842,-37.78907056476647,47743,47481,38187,EASTERN FWY OFFRAMP SE OF DONCASTER RD,INTERSECTION,All Moves,EASTERN FWY/DONCASTER RD,7557,2830R 5805B,EASTERN IN-DONCASTER RAMP OF,SCATS,Scats,Between 2 and 5 Years,4,2012,7600,0,0.0,2830R 5805B,7785.714285714285,0.98,-2.0
